ST,ORI,GRP,DIV,YEAR,MSA,CD1,CD2,CD3,ADJD,OFF,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M24,F3,F4,F5,F6,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F24,AW,AB,AI,AO1,AH,AN
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,1,0,2,1,3,1,2,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,2,2,2,0,6,3,0,1,18,26,19,13,15,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,134,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,19,18,31,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,94,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,1,1,4,3,2,5,3,3,16,10,7,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,92,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,0,13,13,14,7,9,11,7,8,21,11,3,4,3,8,0,0,0,0,0,4,7,0,0,0,0,0,3,3,0,1,1,0,0,150,1,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,26,3,5,8,5,16,9,11,24,16,9,28,15,15,13,7,9,0,11,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,14,0,0,0,0
Michigan,MI63547,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,0,0,1,3,2,0,1,0,0,0,9,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,18,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,1,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,1,1,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Michigan,MI63585,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,10,8,2,8,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,3,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,2,1,3,4,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,1,8,18,41,39,40,23,15,4,0,1,0,0,1,0,0,2,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,1,0,1,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,MI63627,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,3,9,2,7,10,3,4,2,1,0,3,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,10,3,3,1,3,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,50,2,6,9,4,4,3,1,0,1,1,0,3,3,1,0,1,0,3,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,82,18,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,12,9,8,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,23,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,1,1,0,0,0,2,7,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,24,3,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,1,0,0,0,0,0,0,5,6,4,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,1,2,2,9,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,0,3,9,3,1,1,0,0,1,4,9,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,8,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,3,2,3,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0
Michigan,MI63628,4,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,32,7,6,3,1,1,0,0,1,0,2,1,0,2,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,1,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0
Michigan,MI63646,7,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,1,1,5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Michigan,MI63671,6,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,2,1,7,6,3,2,0,0,1,1,1,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,26,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,4,3,1,0,3,2,1,1,1,1,0,4,1,6,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,25,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,33,9,11,10,10,5,3,3,2,1,3,5,7,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,42,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,112,19,20,8,7,4,2,2,6,2,3,7,3,4,1,3,3,0,23,13,6,0,1,0,0,2,2,0,0,0,2,1,0,1,2,0,175,84,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,15,13,14,6,3,2,2,2,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,20,4,5,1,5,5,6,11,12,6,10,43,44,26,30,15,18,0,0,0,2,0,1,2,0,1,1,0,0,2,3,4,1,3,3,0,155,129,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,1,1,0,1,0,3,0,0,0,10,9,9,2,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,2,0,0,0,34,14,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,2,1,3,0,1,0,0,0,0,1,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",160,0,0,0,0,0,0,0,2,1,2,0,3,2,3,0,0,3,0,0,0,0,1,2,3,2,0,3,4,2,2,2,3,1,1,0,0,4,38,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,7,2,2,1,1,3,2,2,0,0,1,2,7,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,0,0,1,0,0,1,1,1,3,1,28,20,10,11,19,29,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,64,64,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,5,6,4,8,4,9,32,22,21,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,66,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,1,2,0,3,0,3,6,15,17,25,20,17,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,120,22,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,5,3,8,12,18,16,12,13,9,3,12,18,21,45,27,11,11,0,0,0,0,0,2,2,3,2,1,4,1,10,10,10,2,0,1,0,170,122,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,1,2,8,4,7,7,16,8,6,8,42,72,105,102,80,161,0,0,0,0,0,0,2,0,1,1,0,0,4,4,7,5,5,9,0,546,121,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,7,5,10,4,6,6,4,12,5,3,2,18,17,13,3,9,15,0,12,3,3,0,2,0,2,1,1,1,0,3,5,3,5,0,1,0,121,60,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,79,18,11,8,0,3,4,3,7,3,3,7,8,10,5,5,5,0,10,6,5,0,0,0,0,1,0,1,1,1,2,1,7,0,2,0,132,84,0,0,0,0
Michigan,MI63673,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,0,0,2,6,4,5,3,6,7,0,7,7,6,4,2,5,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,35,34,0,0,0,0
Michigan,MI63714,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63714,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Michigan,MI63714,3,East North Central,1962,225,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,2,4,5,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
